pc_id,Constituency,State,Name,Party,QueerStatement,queer_text,Quote,Link 1,Link 2,Link 3,Link 4,Link 5,Link 6,Link 7,Link 8,Link 9,Link 10,Link 11,Link 12,Trans Rights,LGBTQIA+ Rights,377 Against,377 For,TA FOR,TA AMEND,Homophobe,pc_category,Link
915,Aligarh,Uttar Pradesh,Satish Kumar Gautam,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
911,Baghpat,Uttar Pradesh,Satya Pal Singh,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
918,Agra,Uttar Pradesh,Satya Pal Singh Baghel,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"""When the anatomy of all human beings is the same, why should one group be deprived of  basic human rights available to all?""",https://www.youtube.com/watch?v=xaXWjVYt2C0,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=816,,,,,,,,,,,✓,,,,✓,,,SC,https://pinklistindia.com/map/agra
943,Kanpur,Uttar Pradesh,Satyadev Pachauri,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1916,Dum Dum,West Bengal,Saugata Roy,All India Trinamool Congress,1,Vocal on LGBTQIA+ Issues,"Asked a question in Parliament on whether the Government has proposed/likely to propose inclusion of third option, “transgender” in its application forms for academic programmes and whether the Supreme Court has given any direction in this regard.",http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=1386&lsno=16,http://loksabhaph.nic.in/Debates/Result16.aspx?dbsl=6872,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=816,,,,,,,,,,✓,✓,,,,,,GEN,https://pinklistindia.com/map/dum-dum
1937,Bishnupur,West Bengal,Saumitra Khan,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"Voted in favour of introducing Shashi Tharoor's private member bill, the Indian Penal Code (Amendment) Bill, 2015, which substituted a new section for Section 377.",http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,,,,✓,,,,,SC,https://pinklistindia.com/map/bishnupur
908,Sambhal,Uttar Pradesh,Shafiqur Rehman Barq,Samajwadi Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2326,Indore,Madhya Pradesh,Shankar Lalwani,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,भाजपा से लोकसभा का टिकिट शंकर लालवानी को मिला और ऐसे में खुशी का इजहार करने किन्नर का बड़ा दल भाजपा कार्यालय जा पहुंचा। अचानक आए किन्नरों को देखकर भाजपा नेताओं ने तो पहले उन्हें नीचे ही रूकवाने की जुगत की लेकिन किन्नर तो किन्नर है और ग्रुप के साथ हो तो उन्हें रोके कौन।,https://cityblast.in/social/bjp-indore-lok-sabha-candidate-shankar-lalwani-got-blessings-from-transgender/,,,,,,,,,,,,,,,,,,,GEN,https://pinklistindia.com/map/indore
1914,Bangaon,West Bengal,Shantanu Thakur,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
2404,Mahesana,Gujarat,Shardaben Patel,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
3220,Thiruvananthapuram,Kerala,Shashi Tharoor,Indian National Congress,1,Vocal on LGBTQIA+ Issues,"So pleased to learn that the Supreme Court has ruled against criminalising sexual acts in private. This decision vindicates my stand on Section 377 & on exactly the same grounds of privacy, dignity & constitutional freedoms. It shames those BJP MPs who vociferously opposed me in LS.",https://twitter.com/shashitharoor/status/1037591121910800384?lang=en,https://twitter.com/CNNnews18/status/1216772696362516487,https://twitter.com/ShashiTharoor/status/1216818099623563265,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=39476&lsno=16,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=4139&lsno=17,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=707&lsno=17,http://loksabhaph.nic.in/Debates/Result16.aspx?dbsl=7156,https://www.youtube.com/watch?v=-VMVLRpTIBM,http://loksabhaph.nic.in/Debates/Result16.aspx?dbsl=14778,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=5147,,,✓,✓,✓,,,✓,,GEN,https://pinklistindia.com/map/thiruvananthapuram
1942,Birbhum,West Bengal,Shatabdi Roy,All India Trinamool Congress,1,Vocal on LGBTQIA+ Issues,"I have interacted with transgenders. I came to know many aspects of their lives not generally known. They are facing exploitation at every level. We need to empower them by giving them their basic rights. Enacting a law takes time, so I will wait for at least two sessions to see how much is done. If their basic rights of jobs and marriage have not been addressed, I will take it up.",http://loksabhaph.nic.in/writereaddata/WitHumour/17/witHumour_1_17LS.pdf,https://www.indialegallive.com/viewpoint/society-news/transgender-persons-protection-of-rights-bill-a-marginal-approach-39985,https://www.youtube.com/watch?v=tGaFhDcozL4,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=816,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=814,,,,,,,,✓,,,,,✓,,GEN,https://pinklistindia.com/map/birbhum
1940,Asansol,West Bengal,Shatrughan Sinha,All India Trinamool Congress,1,Vocal on LGBTQIA+ Issues,"There is hope at the end of the tunnel. May love in all shapes, forms, ways & preferences, prevail and rule!
The LGBT community, like everyone else, deserves justice and freedom to love.",https://twitter.com/shatrugansinha/status/950598331650248706,https://twitter.com/shatrugansinha/status/1019390468520493056,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2910,Haveri,Karnataka,Shivkumar Chanabasappa Udasi,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2915,Udupi Chikmagalur,Karnataka,Shobha Karandlaje,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"Once criminality of #Section377 goes, so will stigma against #LGBTQ: Supreme Court. Historic!!!",https://twitter.com/ShobhaBJP/status/1210885258482044928,https://twitter.com/ShobhaBJP/status/1017340579921866752,https://twitter.com/ShobhaBJP/status/1184662918261956608,https://twitter.com/ShobhaBJP/status/1247435930006249473,https://twitter.com/ShobhaBJP/status/1247821727683325952,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=31563&lsno=16,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=13757&lsno=16,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=2956&lsno=16,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=4253,,,,✓,✓,✓,,,,,GEN,https://pinklistindia.com/map/udupi-chikmagalur
2724,Kalyan,Maharashtra,Shrikant Shinde,Shiv Sena,1,Vocal on LGBTQIA+ Issues,"""I would like the Ministry to consider my suggestions and also focus on implementing better enforcement mechanism for trying crimes against SC/ST/OBC along with welfare of transgenders.""",http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=4253,,,,,,,,,,,,✓,,,,,,,GEN,https://pinklistindia.com/map/kalyan
2745,Satara,Maharashtra,Shriniwas Patil,Nationalist Congress Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
3001,North Goa,Goa,Shripad Yesso Naik,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2733,Maval,Maharashtra,Shrirang Chandu Barne,Shiv Sena,1,Vocal on LGBTQIA+ Issues,"Voted against the introduction of Shashi Tharoor's private member bill, the Indian Penal Code (Amendment) Bill, 2015, which substituted a new section for Section 377.",http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,,,,,✓,,,,GEN,https://pinklistindia.com/map/maval
973,Jaunpur,Uttar Pradesh,Shyam Singh Yadav,Bahujan Samaj Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
312,Sangrur,Punjab,Simranjit Singh Mann,Shiromani Akali Dal (Amritsar),0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1931,Kanthi,West Bengal,Sisir Adhikari,All India Trinamool Congress,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
937,Amethi,Uttar Pradesh,Smriti Irani,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"At present, no proposal for amendment of this (Sexual Harassment of Women at the Workplace) Act to include members of LGBTQ community within its ambit is under consideration.",https://www.thehindu.com/news/national/other-states/everyone-has-a-right-to-pray-but-not-to-desecrate-says-smriti-irani/article25297238.ece,https://pib.gov.in/newsite/PrintRelease.aspx?relid=107343,https://www.thenewsminute.com/article/no-proposal-amend-workplace-harassment-act-include-lgbtq-community-centre-117769,https://timesofindia.indiatimes.com/city/mumbai/religion-has-no-role-in-governance-says-smriti-irani/articleshow/67294428.cms,,,,,,,,,✓,,✓,,,,✓,GEN,https://pinklistindia.com/map/amethi
305,Hoshiarpur,Punjab,Som Prakash,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
936,Rae Bareli,Uttar Pradesh,Sonia Gandhi,Indian National Congress,1,Vocal on LGBTQIA+ Issues,"I am disappointed that the Supreme Court has reversed a previous Delhi High Court ruling on the issue of gay rights. The High Court had wisely removed an archaic, repressive and unjust law that infringed on the basic human rights enshrined in our constitution. This constitution has given us a great legacy, a legacy of liberalism and openness, that enjoin us to combat prejudice and discrimination of any kind. We are proud that our culture has been an inclusive and tolerant one. The Supreme Court also suggested another course. I hope that Parliament will address this issue and uphold the constitutional guarantee of life and liberty to all citizens of India, including those directly affected by this judgement.",https://www.firstpost.com/politics/full-text-sonia-gandhis-statement-on-sc-verdict-on-section-377-1283589.html,,,,,,,,,,,,,✓,✓,,,,,GEN,https://pinklistindia.com/map/rae-bareli
2801,Adilabad,Telangana,Soyam Bapu Rao,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,ST,https://www.pinklistindia.com/pinksabha/silentmp
3315,Salem,Tamil Nadu,SR Parthiban,Dravida Munnetra Kazhagam,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2922,Chamarajanagar,Karnataka,Srinivas Prasad,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"The revenue minister said Karnataka will soon go for the TN model on pension for transgenders where the monthly payment is Rs 1,000. He also said all Mythri transgenders will be eligible for the state government's Annabhagya, Yeshaswini and Asharya schemes. Prasad urged qualified transgenders to apply for jobs outsourced by the various departments.",https://timesofindia.indiatimes.com/city/bengaluru/Transgenders-trade-blows-at-pension-scheme-launch/articleshow/30810977.cms,,,,,,,,,,,,✓,,,,,,,SC,https://pinklistindia.com/map/chamarajanagar
1939,Bardhaman-Durgapur,West Bengal,SS Ahluwalia,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
3330,Thanjavur,Tamil Nadu,SS Palanimanickam,Dravida Munnetra Kazhagam,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
906,Moradabad,Uttar Pradesh,ST Hasan,Samajwadi Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
3324,Tiruchirappalli,Tamil Nadu,Subburaman Thirunavukkarasar,Indian National Congress,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2702,Dhule,Maharashtra,Subhash Bhamre,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
823,Bhilwara,Rajasthan,Subhash Chandra Baheria,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1936,Bankura,West Bengal,Subhash Sarkar,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
942,Kannauj,Uttar Pradesh,Subrat Pathak,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2012,Lohardaga,Jharkhand,Sudarshan Bhagat,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"Voted against the introduction of Shashi Tharoor's private member bill, the Indian Penal Code (Amendment) Bill, 2015, which substituted a new section for Section 377.",http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,,,,,✓,,,,ST,https://pinklistindia.com/map/lohardaga
2741,Latur,Maharashtra,Sudhakar Bhalerao Shrungare,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
2323,Mandsaur,Madhya Pradesh,Sudheer Gupta,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1924,Kolkata Uttar,West Bengal,Sudip Bandyopadhyay,All India Trinamool Congress,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2737,Ahmednagar,Maharashtra,Sujay Vikhe Patil,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"""I would provide one suggestion to the Government that a separate board for welfare of transgenders should be constituted at the earliest and the obligations of the Government under Section 8 of the Act should be fulfiled.""",http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=4253,,,,,,,,,,,,✓,,,,,,,GEN,https://pinklistindia.com/map/ahmednagar
1906,Balurghat,West Bengal,Sukanta Majumder,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
310,Firozepur,Punjab,Sukhbir Singh Badal,Shiromani Akali Dal,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
812,Tonk-Sawai Madhopur,Rajasthan,Sukhbir Singh Jaunapuria,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2920,Mandya,Karnataka,Sumalatha Ambareesh,Independent,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
805,Sikar,Rajasthan,Sumedhanand Saraswati,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"Voted against the introduction of Shashi Tharoor's private member bill, the Indian Penal Code (Amendment) Bill, 2015, which substituted a new section for Section 377.",http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,,,,,✓,,,,GEN,https://pinklistindia.com/map/sikar
2711,Bhandara-Gondiya,Maharashtra,Sunil Baburao Mendhe,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1001,Valmiki Nagar,Bihar,Sunil Kumar,Janata Dal (United),0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1938,Bardhaman Purba,West Bengal,Sunil Kumar Mondal,All India Trinamool Congress,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
1005,Sitamarhi,Bihar,Sunil Kumar Pintu,Janata Dal (United),0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2004,Chatra,Jharkhand,Sunil Kumar Singh,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"Voted against the introduction of Shashi Tharoor's private member bill, the Indian Penal Code (Amendment) Bill, 2015, which substituted a new section for Section 377.",http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,,,,,✓,,,,GEN,https://pinklistindia.com/map/chatra
2208,Raipur,Chhattisgarh,Sunil Kumar Soni,Bharatiya Janata Party,0,,,-,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2002,Dumka,Jharkhand,Sunil Soren,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,ST,https://www.pinklistindia.com/pinksabha/silentmp
2732,Raigad,Maharashtra,Sunil Tatkare,Nationalist Congress Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
603,Sirsa,Haryana,Sunita Duggal,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
301,Gurdaspur,Punjab,Sunny Deol,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2735,Baramati,Maharashtra,Supriya Sule,Nationalist Congress Party,1,Vocal on LGBTQIA+ Issues,This whole (Protection of Human Rights) Bill that we are discussing has to be gender neutral. It is not just about women and children. Even the LGBT group should be included. We have passed the 377 Bill here. Why are the LGBT not getting included in this?,http://164.100.47.194/Loksabha/Debates/Result17.aspx?dbsl=966,https://twitter.com/supriya_sule/status/1168095783125581825?s=21,https://twitter.com/supriya_sule/status/1243190026038431750?s=12,https://twitter.com/supriya_sule/status/1245041778270408705?s=12,https://twitter.com/supriya_sule/status/1064913772236677120?s=21,https://twitter.com/supriya_sule/status/1037682348152836096?s=12,https://www.facebook.com/supriyasule/videos/495819570986396/?vh=e,https://www.change.org/p/it-s-time-india-votes-progressively-and-supports-the-lgbt-community-in-the-un-pmoindia-drsjaishankar/responses/42341,http://loksabhaph.nic.in/Debates/Result16.aspx?dbsl=14778,http://loksabhadocs.nic.in/debatestextmk/17/VII/01.12.2021.pdf,https://twitter.com/thirunangai/status/1467101127594242050?s=21,,✓,✓,✓,,,✓,,GEN,https://pinklistindia.com/map/baramati
2713,Chandrapur,Maharashtra,Suresh Dhanorkar,Indian National Congress,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
204,Shimla,Himachal Pradesh,Suresh Kumar Kashyap,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
2101,Bargarh,Orissa,Suresh Pujari,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1037,Aurangabad – Bihar,Bihar,Sushil Kumar Singh,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
304,Jalandhar,Punjab,Sushil Rinku,Aam Aadmi Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
2836,Anantapuramu,Andhra Pradesh,Talari Rangaiah,YSR Congress Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1202,Arunachal East,Arunachal Pradesh,Tapir Gao,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,Asked a question on government schemes providing livelihood opportunities for transgender persons in the Lok Sabha.,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=32299&lsno=17,,,,,,,,,,,,✓,,,,,,,GEN,https://pinklistindia.com/map/arunachal-east
2926,Bangalore South,Karnataka,Tejasvi Surya,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"We must maintain a stable society with traditional, heterosexual family values, but with space for homosexuals to live their lives. #Section377.",https://twitter.com/Tejasvi_Surya/status/1037890750740975616,https://twitter.com/Tejasvi_Surya/status/410832958363152384,https://twitter.com/Tejasvi_Surya/status/1037683009204436997,https://twitter.com/Tejasvi_Surya/status/1037887200682172416,https://twitter.com/Tejasvi_Surya/status/410685476077465600,,,,,,,,,✓,✓,,,,,GEN,https://pinklistindia.com/map/bangalore-south
3303,Chennai South,Tamil Nadu,Thamizhachi Thangapandian,Dravida Munnetra Kazhagam,1,Vocal on LGBTQIA+ Issues,"1.Today marked the 11th Pride March in our city, and the first march after the overruling of Section 377. Truly monumental. #ChennaiPride
2.Have been keenly following the Contitution Bench of Supreme Court's hearing of the petitions seeking the recognition of same-sex marriage in India. I stand in full support and eagerly look forward to a positive judgement that will make India the first UN nation from Asia to do so. This will indeed be a massive victory for LGBTQIA+ rights in the world.",https://www.queerlitfest.com/qlf2019-speakers,https://www.facebook.com/QueerChennaiChronicles/videos/486252298626555/,https://twitter.com/ThamizhachiTh/status/1227800071640510465,https://twitter.com/ThamizhachiTh/status/1145369286476623872,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=5397,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=3907,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=25563&lsno=17,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=22256&lsno=17,https://twitter.com/thirunangai/status/1468103017341722624?s=21,https://twitter.com/ThamizhachiTh/status/1648270433098280961?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1648270433098280961%7Ctwgr%5E11511c3a061e1df70c240f127529226373edf918%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fd-38205015592437206414.ampproject.net%2F2304262219000%2Fframe.html,https://www.google.com/amp/s/www.dtnext.in/amp/story/national/2023/04/18/famous-personalities-supporting-legalisation-of-same-sex-marriage-in-india#bsht=CgVic2hocBIECAMwAg,,,✓,✓,,,,,GEN,https://pinklistindia.com/map/chennai-south
3327,Chidambaram,Tamil Nadu,Thol Thirumavalavan,Viduthalai Chiruthaigal Katchi,1,Vocal on LGBTQIA+ Issues,Supported the demand for horizontal reservations for transgender persons.,https://twitter.com/thirunangai/status/1466745843575255042?s=21,,,,,,,,,,,,,,,,,,,SC,https://pinklistindia.com/map/chidambaram
3214,Kottayam,Kerala,Thomas Chazhikadan,Kerala Congress (M),0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
502,Garhwal,Uttarakhand,Tirath Singh Rawat,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
3210,Thrissur,Kerala,TN Prathapan,Indian National Congress,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1301,Nagaland,Nagaland,Tokheho Yepthomi,NDPP,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1812,Jorhat,Assam,Topon Kumar Gogoi,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
3305,Sriperumbudur,Tamil Nadu,TR Baalu,Dravida Munnetra Kazhagam,1,Vocal on LGBTQIA+ Issues,"""Sir, you should provide security to them,"" he said in a question regarding toilets for the transgender community.",http://loksabhaph.nic.in/Business/sp_mention17.aspx?dbsl=1726,,,,,,,,,,,,✓,,,,,,,GEN,https://pinklistindia.com/map/sriperumbudur
3325,Perambalur,Tamil Nadu,TR Paarivendhar,DMK (IJK),1,Vocal on LGBTQIA+ Issues,"""I would urge upon the Union Ministry of Social Justice and Empowerment to give reservations to transgender persons to uplift their livelihood and social status in society.""",http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=3919,,,,,,,,,,,,✓,,,,,,,GEN,https://pinklistindia.com/map/perambalur
3326,Cuddalore,Tamil Nadu,TRVS Ramesh,Dravida Munnetra Kazhagam,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2317,Hoshangabad,Madhya Pradesh,Uday Pratap Singh,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"Voted against the introduction of Shashi Tharoor's private member bill, the Indian Penal Code (Amendment) Bill, 2015, which substituted a new section for Section 377.",http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,,,,,✓,,,,GEN,https://pinklistindia.com/map/hoshangabad
2905,Gulbarga,Karnataka,Umesh G Jadhav,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
2703,Jalgaon,Maharashtra,Unmesh Patil,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
953,Barabanki,Uttar Pradesh,Upendra Singh Rawat,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
3401,Puducherry,Puducherry,V Vaithilingam,Indian National Congress,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1402,Outer Manipur,Manipur,Lorho S. Pfoze,Naga People's Front,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,ST,https://www.pinklistindia.com/pinksabha/silentmp
2823,Kakinada,Andhra Pradesh,Vanga Geetha,YSR Congress Party,1,Vocal on LGBTQIA+ Issues,This Bill is aimed at recognizing and protecting the rights of the transgender persons who face a lot of discrimination and disrespect in the society. They are mostly excluded from all privileges which may lead to bias and injustice to them. They are even thrown from their own families and villages. Every transgender persons shall have right to reside and be included in his household. We find that getting a residence for members of this community is the most difficult thing. The minds of the people are so prejudiced that it is very difficult to change things at the ground level.,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=816,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=814,,,,,,,,,,,✓,,,,✓,,,GEN,https://pinklistindia.com/map/kakinada
